mass,energy,peak,ds
2.38e+30,8.000000000000003e+43,0.14861964995700694,13.450000000000003
2.38e+30,8.500000000000004e+43,0.15122713595299034,13.350000000000001
2.38e+30,9.000000000000004e+43,0.15371280297827092,13.25
2.38e+30,9.500000000000004e+43,0.1560857557451549,13.150000000000002
2.4e+30,1e+43,0.07607573852700553,6.75
2.4e+30,1.5e+43,0.08739930081587824,18.350000000000005
2.4e+30,2.0000000000000003e+43,0.09617670737091705,17.35
2.4e+30,2.5e+43,0.10342091767150131,16.650000000000002
2.4e+30,3e+43,0.10962760508480766,16.049999999999994
2.4e+30,3.5e+43,0.11508004229182692,15.650000000000002
2.4e+30,4e+43,0.11995507765493435,15.25
2.4e+30,4.5e+43,0.1243725016349194,15.050000000000008
2.4e+30,5e+43,0.12841892790174156,14.649999999999999
2.4e+30,5.500000000000001e+43,0.1321558694610062,14.45
2.4e+30,6.000000000000001e+43,0.13563034734695095,14.25
2.4e+30,6.500000000000002e+43,0.13887982499429521,14.05
2.4e+30,7.000000000000002e+43,0.14193440273816793,13.850000000000001
2.4e+30,7.500000000000003e+43,0.1448174451189234,13.75
2.4e+30,8.000000000000003e+43,0.14754721713807822,13.650000000000002
2.4e+30,8.500000000000004e+43,0.1501442136667552,13.45
2.4e+30,9.000000000000004e+43,0.1526165473125263,13.349999999999998
2.4e+30,9.500000000000004e+43,0.15498211912935944,13.150000000000002
2.42e+30,1e+43,0.07541896960671865,6.75
2.42e+30,1.5e+43,0.086669445664133,8.05
2.42e+30,2.0000000000000003e+43,0.09539219990932603,17.450000000000003
2.42e+30,2.5e+43,0.10259318627909496,16.749999999999996
2.42e+30,3e+43,0.10876500329989254,16.249999999999996
2.42e+30,3.5e+43,0.11418716502844117,15.750000000000007
2.42e+30,4e+43,0.11903538642114814,15.349999999999994
2.42e+30,4.5e+43,0.1234304613342673,15.05
2.42e+30,5e+43,0.12745496556423622,14.750000000000007
2.42e+30,5.500000000000001e+43,0.13117271080845716,14.450000000000006
2.42e+30,6.000000000000001e+43,0.13462865076643732,14.25
2.42e+30,6.500000000000002e+43,0.13786283117087142,14.150000000000002
2.42e+30,7.000000000000002e+43,0.14090193461733577,13.95
2.42e+30,7.500000000000003e+43,0.14377224171824604,13.75
2.42e+30,8.000000000000003e+43,0.14649109823558404,13.650000000000002
2.42e+30,8.500000000000004e+43,0.14907314900685886,13.450000000000003
2.42e+30,9.000000000000004e+43,0.15153742720278066,13.350000000000001
2.42e+30,9.500000000000004e+43,0.15389022843027375,13.25
2.44e+30,1e+43,0.07477258558395804,6.949999999999999
2.44e+30,1.5e+43,0.08594997794099388,8.150000000000002
2.44e+30,2.0000000000000003e+43,0.09461838712279967,17.449999999999996
2.44e+30,2.5e+43,0.10177789850992602,16.85
2.44e+30,3e+43,0.10791424551993939,16.250000000000007
2.44e+30,3.5e+43,0.11330564631740825,15.75
2.44e+30,4e+43,0.11812864606758984,15.45
2.44e+30,4.5e+43,0.12249995713635645,15.049999999999994
2.44e+30,5e+43,0.12650430500211837,14.849999999999994
2.44e+30,5.500000000000001e+43,0.13020182150756213,14.649999999999995
2.44e+30,6.000000000000001e+43,0.1336428037071427,14.349999999999994
2.44e+30,6.500000000000002e+43,0.13686088075088876,14.149999999999999
2.44e+30,7.000000000000002e+43,0.1398858119519311,13.950000000000003
2.44e+30,7.500000000000003e+43,0.1427407247689081,13.850000000000001
2.44e+30,8.000000000000003e+43,0.14544657294737462,13.649999999999999
2.44e+30,8.500000000000004e+43,0.14801880834138034,13.55
2.44e+30,9.000000000000004e+43,0.15046982662780986,13.350000000000001
2.44e+30,9.500000000000004e+43,0.1528122413904163,13.349999999999998
2.46e+30,1e+43,0.07413556718000366,6.949999999999999
2.46e+30,1.5e+43,0.08524053227506631,8.149999999999999
2.46e+30,2.0000000000000003e+43,0.09385640121478106,17.65
2.46e+30,2.5e+43,0.10097335349805273,16.849999999999994
2.46e+30,3e+43,0.10707444636290411,16.25
2.46e+30,3.5e+43,0.11243641619455118,15.950000000000003
2.46e+30,4e+43,0.1172331201419182,15.450000000000006
2.46e+30,4.5e+43,0.12158100193948954,15.249999999999996
2.46e+30,5e+43,0.12556498796292126,14.850000000000005
2.46e+30,5.500000000000001e+43,0.12924558790175328,14.650000000000002
2.46e+30,6.000000000000001e+43,0.1326683516733743,14.45
2.46e+30,6.500000000000002e+43,0.13587031489367285,14.150000000000002
2.46e+30,7.000000000000002e+43,0.13888105570640233,14.05
2.46e+30,7.500000000000003e+43,0.14172357211817152,13.850000000000001
2.46e+30,8.000000000000003e+43,0.1444158783110105,13.75
2.46e+30,8.500000000000004e+43,0.1469762185835767,13.55
2.46e+30,9.000000000000004e+43,0.14941612047262706,13.45
2.46e+30,9.500000000000004e+43,0.1517491860974951,13.350000000000001
2.48e+30,1e+43,0.07350768642215387,6.949999999999999
2.48e+30,1.5e+43,0.08454108873265206,8.25
2.48e+30,2.0000000000000003e+43,0.09310488237342168,17.750000000000004
2.48e+30,2.5e+43,0.10017932845681726,16.949999999999996
2.48e+30,3e+43,0.10624652540691626,16.450000000000003
2.48e+30,3.5e+43,0.11157952387897734,15.949999999999996
2.48e+30,4e+43,0.11634993579554306,15.55
2.48e+30,4.5e+43,0.12067612529419487,15.250000000000007
2.48e+30,5e+43,0.12463894327804428,14.95
2.48e+30,5.500000000000001e+43,0.12830046549280605,14.649999999999999
2.48e+30,6.000000000000001e+43,0.13170581156031455,14.550000000000008
2.48e+30,6.500000000000002e+43,0.1348929766042948,14.350000000000001
2.48e+30,7.000000000000002e+43,0.13788877101343722,14.150000000000002
2.48e+30,7.500000000000003e+43,0.1407175281829942,13.850000000000001
2.48e+30,8.000000000000003e+43,0.1433990696065434,13.75
2.48e+30,8.500000000000004e+43,0.14594618324816303,13.650000000000002
2.48e+30,9.000000000000004e+43,0.14837662053873235,13.55
2.48e+30,9.500000000000004e+43,0.15069710013563514,13.350000000000001
2.5e+30,1e+43,0.0728887458294943,6.950000000000003
2.5e+30,1.5e+43,0.08385228152836363,8.25
2.5e+30,2.0000000000000003e+43,0.09236336548417262,17.749999999999996
2.5e+30,2.5e+43,0.09939744635140427,17.050000000000004
2.5e+30,3e+43,0.10543024006366584,16.449999999999996
2.5e+30,3.5e+43,0.11073325532773182,15.950000000000006
2.5e+30,4e+43,0.1154790701810973,15.650000000000002
2.5e+30,4.5e+43,0.11978203694599676,15.25
2.5e+30,5e+43,0.12372514009688303,15.05
2.5e+30,5.500000000000001e+43,0.12736749615011306,14.850000000000001
2.5e+30,6.000000000000001e+43,0.1307575453389403,14.55
2.5e+30,6.500000000000002e+43,0.13392887957070465,14.349999999999994
2.5e+30,7.000000000000002e+43,0.13691074146368487,14.149999999999999
2.5e+30,7.500000000000003e+43,0.13972589377993455,14.05
2.5e+30,8.000000000000003e+43,0.14239309679801915,13.75
2.5e+30,8.500000000000004e+43,0.14493096456764007,13.75
2.5e+30,9.000000000000004e+43,0.14734788489114592,13.55
2.5e+30,9.500000000000004e+43,0.14966056326642257,13.45
2.52e+30,1e+43,0.07227936729012768,7.050000000000001
2.52e+30,1.5e+43,0.08317284842003057,8.25
2.52e+30,2.0000000000000003e+43,0.09163234875173512,17.95
2.52e+30,2.5e+43,0.09862572669245309,17.149999999999995
2.52e+30,3e+43,0.10462420876838166,16.55
2.52e+30,3.5e+43,0.10989843131024027,16.149999999999995
2.52e+30,4e+43,0.11461869757251368,15.649999999999999
2.52e+30,4.5e+43,0.11889909559699385,15.450000000000003
2.52e+30,5e+43,0.12282194974670504,15.049999999999994
2.52e+30,5.500000000000001e+43,0.1264477356728927,14.849999999999994
2.52e+30,6.000000000000001e+43,0.12981991733756235,14.549999999999994
2.52e+30,6.500000000000002e+43,0.13297543094200956,14.350000000000005
2.52e+30,7.000000000000002e+43,0.13594334199962274,14.150000000000002
2.52e+30,7.500000000000003e+43,0.13874628589383925,14.05
2.52e+30,8.000000000000003e+43,0.14140202583691652,13.95
2.52e+30,8.500000000000004e+43,0.14392629496814963,13.75
2.52e+30,9.000000000000004e+43,0.14633458000256083,13.650000000000002
2.52e+30,9.500000000000004e+43,0.14863566221567864,13.450000000000003
2.54e+30,1e+43,0.07167857036720049,7.050000000000001
2.54e+30,1.5e+43,0.0825025937213382,8.25
2.54e+30,2.0000000000000003e+43,0.09091179859084372,17.950000000000003
2.54e+30,2.5e+43,0.09786385470023617,17.150000000000002
2.54e+30,3e+43,0.10382913858250262,16.649999999999995
2.54e+30,3.5e+43,0.10907534913559906,16.150000000000002
2.54e+30,4e+43,0.11377012212716764,15.750000000000007
2.54e+30,4.5e+43,0.11802914640183802,15.45
2.54e+30,5e+43,0.12193187272850078,15.150000000000002
2.54e+30,5.500000000000001e+43,0.1255383738962868,14.850000000000005
2.54e+30,6.000000000000001e+43,0.1288945532600862,14.650000000000002
2.54e+30,6.500000000000002e+43,0.1320357296827656,14.45
2.54e+30,7.000000000000002e+43,0.13498919951363847,14.350000000000001
2.54e+30,7.500000000000003e+43,0.1377774911639383,14.150000000000002
2.54e+30,8.000000000000003e+43,0.14042218560816958,13.950000000000003
2.54e+30,8.500000000000004e+43,0.142935661648542,13.850000000000001
2.54e+30,9.000000000000004e+43,0.14533234362687342,13.649999999999999
2.54e+30,9.500000000000004e+43,0.1476226131899673,13.55
2.56e+30,1e+43,0.07108613911267411,7.049999999999997
2.56e+30,1.5e+43,0.08184211270791267,8.349999999999998
2.56e+30,2.0000000000000003e+43,0.09020061343938986,18.049999999999997
2.56e+30,2.5e+43,0.09711310649473598,17.350000000000005
2.56e+30,3e+43,0.10304524677946642,16.650000000000002
2.56e+30,3.5e+43,0.10826221567548469,16.15
2.56e+30,4e+43,0.11293298121333804,15.849999999999994
2.56e+30,4.5e+43,0.11716929903099901,15.450000000000006
2.56e+30,5e+43,0.12105272814429448,15.149999999999999
2.56e+30,5.500000000000001e+43,0.12464138583581887,14.95
2.56e+30,6.000000000000001e+43,0.12798161062388155,14.750000000000007
2.56e+30,6.500000000000002e+43,0.13110723733386606,14.55
2.56e+30,7.000000000000002e+43,0.13404700183932464,14.349999999999994
2.56e+30,7.500000000000003e+43,0.13682330664354064,14.149999999999999
2.56e+30,8.000000000000003e+43,0.13945375373159777,14.05
2.56e+30,8.500000000000004e+43,0.14195680913154526,13.850000000000001
2.56e+30,9.000000000000004e+43,0.1443420014706267,13.75
2.56e+30,9.500000000000004e+43,0.14662385688116575,13.650000000000002
2.58e+30,1e+43,0.07050208015095519,7.25
2.58e+30,1.5e+43,0.08119086009791356,8.450000000000003
2.58e+30,2.0000000000000003e+43,0.08949890420457465,18.150000000000006
2.58e+30,2.5e+43,0.09637223603244512,17.35
2.58e+30,3e+43,0.10227096129915154,16.750000000000007
2.58e+30,3.5e+43,0.10746000725177228,16.35
2.58e+30,4e+43,0.1121056705306463,15.850000000000001
2.58e+30,4.5e+43,0.1163205186128433,15.649999999999995
2.58e+30,5e+43,0.12018359839135029,15.350000000000001
2.58e+30,5.500000000000001e+43,0.12375593749509692,15.05
2.58e+30,6.000000000000001e+43,0.1270786320075512,14.75
2.58e+30,6.500000000000002e+43,0.13018923977010535,14.649999999999995
2.58e+30,7.000000000000002e+43,0.13311479225226355,14.450000000000003
2.58e+30,7.500000000000003e+43,0.1358790323160577,14.150000000000002
2.58e+30,8.000000000000003e+43,0.1384990502050418,14.05
2.58e+30,8.500000000000004e+43,0.14098864614372797,13.95
2.58e+30,9.000000000000004e+43,0.14336525505626538,13.75
2.58e+30,9.500000000000004e+43,0.14563487142580736,13.649999999999999
2.6e+30,1e+43,0.06992670154454839,7.25
2.6e+30,1.5e+43,0.08054820643731796,8.45
2.6e+30,2.0000000000000003e+43,0.0888074562958186,18.25
2.6e+30,2.5e+43,0.09564059474802346,17.349999999999994
2.6e+30,3e+43,0.10150702406418678,16.85
2.6e+30,3.5e+43,0.10666872539055702,16.349999999999994
2.6e+30,4e+43,0.11128992056734105,15.949999999999996
2.6e+30,4.5e+43,0.11548343076653975,15.650000000000002
2.6e+30,5e+43,0.11932758264993466,15.349999999999994
2.6e+30,5.500000000000001e+43,0.12288023379637647,15.049999999999994
2.6e+30,6.000000000000001e+43,0.12618856084454447,14.849999999999994
2.6e+30,6.500000000000002e+43,0.12928475519282787,14.650000000000002
2.6e+30,7.000000000000002e+43,0.13219683871771007,14.45
2.6e+30,7.500000000000003e+43,0.1349469822840194,14.350000000000001
2.6e+30,8.000000000000003e+43,0.13755401678545676,14.05
2.6e+30,8.500000000000004e+43,0.14003463100083502,13.950000000000003
2.6e+30,9.000000000000004e+43,0.142398107537735,13.75
2.6e+30,9.500000000000004e+43,0.14466004665805876,13.75
2.62e+30,1e+43,0.06935915987465618,7.25
2.62e+30,1.5e+43,0.07991433370812227,8.55
2.62e+30,2.0000000000000003e+43,0.08812478716391475,18.250000000000004
2.62e+30,2.5e+43,0.0949193431022515,17.549999999999997
2.62e+30,3e+43,0.10075360400661362,16.950000000000003
2.62e+30,3.5e+43,0.10588677144265439,16.35
2.62e+30,4e+43,0.11048451694623125,16.05
2.62e+30,4.5e+43,0.1146558139115965,15.649999999999999
2.62e+30,5e+43,0.11848106452550192,15.350000000000005
2.62e+30,5.500000000000001e+43,0.12201740406844726,15.150000000000002
2.62e+30,6.000000000000001e+43,0.12530887651920605,14.850000000000005
2.62e+30,6.500000000000002e+43,0.1283897901578788,14.649999999999999
2.62e+30,7.000000000000002e+43,0.13128838437674561,14.450000000000006
2.62e+30,7.500000000000003e+43,0.1340267064082573,14.349999999999994
2.62e+30,8.000000000000003e+43,0.1366221082949211,14.149999999999999
2.62e+30,8.500000000000004e+43,0.13909003224078803,13.95
2.62e+30,9.000000000000004e+43,0.14144502220144037,13.95
2.62e+30,9.500000000000004e+43,0.1436957504553785,13.75
2.64e+30,1e+43,0.06879929406654828,7.25
2.64e+30,1.5e+43,0.07928956827528068,8.549999999999997
2.64e+30,2.0000000000000003e+43,0.08745082850241927,18.450000000000006
2.64e+30,2.5e+43,0.09420749443603524,17.550000000000004
2.64e+30,3e+43,0.10000919420351755,16.949999999999996
2.64e+30,3.5e+43,0.10511549716964215,16.550000000000004
2.64e+30,4e+43,0.10968833402648255,16.049999999999994
2.64e+30,4.5e+43,0.11383945317976442,15.750000000000007
2.64e+30,5e+43,0.11764502586143633,15.45
2.64e+30,5.500000000000001e+43,0.1211642704453669,15.149999999999999
2.64e+30,6.000000000000001e+43,0.12443925231645742,15.050000000000008
2.64e+30,6.500000000000002e+43,0.12750646101164068,14.750000000000007
2.64e+30,7.000000000000002e+43,0.13039131774844803,14.55
2.64e+30,7.500000000000003e+43,0.13311576323030724,14.450000000000003
2.64e+30,8.000000000000003e+43,0.1357008134337218,14.25
2.64e+30,8.500000000000004e+43,0.13815820111533036,14.150000000000002
2.64e+30,9.000000000000004e+43,0.14050195166926105,13.950000000000003
2.64e+30,9.500000000000004e+43,0.14274265311024004,13.850000000000001
2.66e+30,1e+43,0.0682475205803696,7.350000000000001
2.66e+30,1.5e+43,0.07867286802467517,8.55
2.66e+30,2.0000000000000003e+43,0.08678675681152045,9.45
2.66e+30,2.5e+43,0.09350430539116239,17.650000000000002
2.66e+30,3e+43,0.09927477766430748,17.050000000000004
2.66e+30,3.5e+43,0.10435415664703197,16.55
2.66e+30,4e+43,0.10890373404800661,16.150000000000002
2.66e+30,4.5e+43,0.11303331602712274,15.849999999999994
2.66e+30,5e+43,0.11682033928487907,15.55
2.66e+30,5.500000000000001e+43,0.12032130252680531,15.350000000000001
2.66e+30,6.000000000000001e+43,0.12358198803266587,15.05
2.66e+30,6.500000000000002e+43,0.12663416761396384,14.849999999999994
2.66e+30,7.000000000000002e+43,0.12950576079024617,14.650000000000002
2.66e+30,7.500000000000003e+43,0.13221858622754493,14.45
2.66e+30,8.000000000000003e+43,0.13478983516514131,14.350000000000001
2.66e+30,8.500000000000004e+43,0.13723706794157706,14.149999999999999
2.66e+30,9.000000000000004e+43,0.13957010592861072,14.05
2.66e+30,9.500000000000004e+43,0.1418021223883136,13.850000000000001
2.68e+30,1e+43,0.0677033713865081,7.350000000000001
2.68e+30,1.5e+43,0.0780641775301512,8.650000000000002
2.68e+30,2.0000000000000003e+43,0.08613092378917045,9.450000000000003
2.68e+30,2.5e+43,0.09281101451056574,17.750000000000004
2.68e+30,3e+43,0.09855005124272248,17.149999999999995
2.68e+30,3.5e+43,0.10360157252825423,16.549999999999994
2.68e+30,4e+43,0.10812822899920735,16.250000000000007
2.68e+30,4.5e+43,0.11223606954014889,15.850000000000001
2.68e+30,5e+43,0.11600456777307162,15.549999999999994
2.68e+30,5.500000000000001e+43,0.11948989504907667,15.349999999999994
2.68e+30,6.000000000000001e+43,0.12273365213626554,15.049999999999994
2.68e+30,6.500000000000002e+43,0.12577088744265233,14.950000000000003
2.68e+30,7.000000000000002e+43,0.12862911885265976,14.649999999999999
2.68e+30,7.500000000000003e+43,0.1313302792323882,14.450000000000006
2.68e+30,8.000000000000003e+43,0.13389139394702235,14.349999999999994
2.68e+30,8.500000000000004e+43,0.13632601687571308,14.25
2.68e+30,9.000000000000004e+43,0.13865021564415464,14.05
2.68e+30,9.500000000000004e+43,0.1408703249772249,13.850000000000001
2.7e+30,1e+43,0.06716642414059246,7.349999999999998
2.7e+30,1.5e+43,0.07746433282321141,8.649999999999999
2.7e+30,2.0000000000000003e+43,0.08548325685661345,9.55
2.7e+30,2.5e+43,0.09212649633115294,17.850000000000005
2.7e+30,3e+43,0.09783378597355874,17.150000000000002
2.7e+30,3.5e+43,0.10285965345546581,16.749999999999996
2.7e+30,4e+43,0.10736195686438778,16.35
2.7e+30,4.5e+43,0.1114504922743571,15.949999999999996
2.7e+30,5e+43,0.11519995600709382,15.650000000000002
2.7e+30,5.500000000000001e+43,0.11866722816247516,15.350000000000005
2.7e+30,6.000000000000001e+43,0.1218965459912373,15.150000000000002
2.7e+30,6.500000000000002e+43,0.12492042253482183,14.95
2.7e+30,7.000000000000002e+43,0.12776544971892734,14.750000000000007
2.7e+30,7.500000000000003e+43,0.13045321936269455,14.55
2.7e+30,8.000000000000003e+43,0.13300161114447986,14.350000000000005
2.7e+30,8.500000000000004e+43,0.1354274785951312,14.25
2.7e+30,9.000000000000004e+43,0.13773902345551078,14.150000000000002
2.7e+30,9.500000000000004e+43,0.13995250763164943,13.950000000000003
2.72e+30,1e+43,0.06663679919348321,7.449999999999999
2.72e+30,1.5e+43,0.0768720611167356,8.650000000000002
2.72e+30,2.0000000000000003e+43,0.08484496377506914,9.55
2.72e+30,2.5e+43,0.0914501127356652,17.85
2.72e+30,3e+43,0.09712737692093186,17.350000000000005
2.72e+30,3.5e+43,0.10212653326967838,16.750000000000007
2.72e+30,4e+43,0.10660635940698843,16.349999999999994
2.72e+30,4.5e+43,0.11067353725924652,15.950000000000006
2.72e+30,5e+43,0.11440481168329185,15.649999999999999
2.72e+30,5.500000000000001e+43,0.11785572888208141,15.45
2.72e+30,6.000000000000001e+43,0.12106939980011723,15.149999999999999
2.72e+30,6.500000000000002e+43,0.1240784951981717,14.950000000000006
2.72e+30,7.000000000000002e+43,0.1269104551013842,14.75
2.72e+30,7.500000000000003e+43,0.12958675167702682,14.650000000000002
2.72e+30,8.000000000000003e+43,0.13212432905632088,14.45
2.72e+30,8.500000000000004e+43,0.13453737394794307,14.25
2.72e+30,9.000000000000004e+43,0.1368414566181884,14.149999999999999
2.72e+30,9.500000000000004e+43,0.13904318984969669,14.05
2.74e+30,1e+43,0.06611465746776597,7.550000000000001
2.74e+30,1.5e+43,0.0762872181106939,8.850000000000001
2.74e+30,2.0000000000000003e+43,0.08421441123323191,9.649999999999999
2.74e+30,2.5e+43,0.09078334195833737,17.950000000000003
2.74e+30,3e+43,0.09642969747974041,17.35
2.74e+30,3.5e+43,0.10140197293215471,16.85
2.74e+30,4e+43,0.10585905019692829,16.449999999999996
2.74e+30,4.5e+43,0.1099060179148641,16.149999999999995
2.74e+30,5e+43,0.11361857317770699,15.850000000000001
2.74e+30,5.500000000000001e+43,0.11705359937541811,15.450000000000006
2.74e+30,6.000000000000001e+43,0.12025118271958678,15.350000000000001
2.74e+30,6.500000000000002e+43,0.12324717957840918,15.05
2.74e+30,7.000000000000002e+43,0.12606606540144485,14.849999999999994
2.74e+30,7.500000000000003e+43,0.12872920704867685,14.749999999999996
2.74e+30,8.000000000000003e+43,0.13125616361498238,14.450000000000006
2.74e+30,8.500000000000004e+43,0.13365985563085958,14.349999999999994
2.74e+30,9.000000000000004e+43,0.13595208637579478,14.150000000000002
2.74e+30,9.500000000000004e+43,0.13814548070692773,14.150000000000002
2.76e+30,1e+43,0.06559928041476952,7.550000000000001
2.76e+30,1.5e+43,0.075710843733504,8.850000000000001
2.76e+30,2.0000000000000003e+43,0.08359166885360672,9.75
2.76e+30,2.5e+43,0.09012458750145766,18.049999999999997
2.76e+30,3e+43,0.0957399728196387,17.349999999999994
2.76e+30,3.5e+43,0.10068759608751154,16.950000000000003
2.76e+30,4e+43,0.1051214464910987,16.550000000000004
2.76e+30,4.5e+43,0.10914860701093335,16.150000000000002
2.76e+30,5e+43,0.11284329713811111,15.849999999999994
2.76e+30,5.500000000000001e+43,0.11626044480463299,15.649999999999995
2.76e+30,6.000000000000001e+43,0.1194444483473747,15.349999999999994
2.76e+30,6.500000000000002e+43,0.12242589837611738,15.049999999999994
2.76e+30,7.000000000000002e+43,0.12523192543313433,14.850000000000005
2.76e+30,7.500000000000003e+43,0.12788377838873083,14.750000000000007
2.76e+30,8.000000000000003e+43,0.13039824216668802,14.55
2.76e+30,8.500000000000004e+43,0.1327911326717232,14.350000000000005
2.76e+30,9.000000000000004e+43,0.13507428467474114,14.25
2.76e+30,9.500000000000004e+43,0.13725782085764845,14.149999999999999
2.78e+30,1e+43,0.06509061316370432,7.649999999999999
2.78e+30,1.5e+43,0.07514158804786608,8.849999999999998
2.78e+30,2.0000000000000003e+43,0.08297767429449998,9.75
2.78e+30,2.5e+43,0.08947365794027003,18.150000000000006
2.78e+30,3e+43,0.09506015080450465,17.549999999999997
2.78e+30,3.5e+43,0.09998110148219781,16.949999999999996
2.78e+30,4e+43,0.10439295615792302,16.55
2.78e+30,4.5e+43,0.10839919553635895,16.15
2.78e+30,5e+43,0.11207603973024473,15.850000000000001
2.78e+30,5.500000000000001e+43,0.11547810150590322,15.650000000000002
2.78e+30,6.000000000000001e+43,0.11864573955582455,15.350000000000005
2.78e+30,6.500000000000002e+43,0.12161311464397691,15.249999999999996
2.78e+30,7.000000000000002e+43,0.12440627358165433,15.050000000000008
2.78e+30,7.500000000000003e+43,0.1270463148212819,14.75
2.78e+30,8.000000000000003e+43,0.12955090654924886,14.650000000000002
2.78e+30,8.500000000000004e+43,0.13193284239567718,14.45
2.78e+30,9.000000000000004e+43,0.13420604764650848,14.349999999999994
2.78e+30,9.500000000000004e+43,0.13637966866386397,14.25
